paraquestion,SQL,Header
In which country (endonym) is Irish English the official or native language (alphabet/script)?,select Country ( endonym ) where Official or native language(s) (alphabet/script) eq Irish English ,"['Country ( exonym )', 'Capital ( exonym )', 'Country ( endonym )', 'Capital ( endonym )', 'Official or native language(s) (alphabet/script)']"
Which country (exonym) is the country (endonym) isle of Manellan vannin?,select Country ( exonym ) where Country ( endonym ) eq Isle of Man Ellan Vannin ,"['Country ( exonym )', 'Capital ( exonym )', 'Country ( endonym )', 'Capital ( endonym )', 'Official or native language(s) (alphabet/script)']"
"The season premiere aired on September 11, 2000 aired on how many networks?","select COUNT(Network) where Season premiere eq September 11, 2000 ","['Season', 'Network', 'Season premiere', 'Season finale', 'TV season', 'Ranking', 'Viewers (in millions)']"
What was the ranking of the season finale aired on 8 May 2006?,"select Ranking where Season finale eq May 8, 2006 ","['Season', 'Network', 'Season premiere', 'Season finale', 'TV season', 'Ranking', 'Viewers (in millions)']"
"What was the ranking of the season finale aired on May 8, 2006?","select Ranking where Season finale eq May 8, 2006 ","['Season', 'Network', 'Season premiere', 'Season finale', 'TV season', 'Ranking', 'Viewers (in millions)']"
What is the minimum population of 2011 census in canada with seat of rcm cowansville,select MIN(Population Canada 2011 Census) where Seat of RCM eq Cowansville ,"['Regional County Municipality (RCM)', 'Population Canada 2011 Census', 'Land Area', 'Density (pop. per km2)', 'Seat of RCM']"
What is the minimum population of 2011 census in canada with the seat of rcm cowansville,select MIN(Population Canada 2011 Census) where Seat of RCM eq Cowansville ,"['Regional County Municipality (RCM)', 'Population Canada 2011 Census', 'Land Area', 'Density (pop. per km2)', 'Seat of RCM']"
What is the minimum population of canada 2011 census with seat of rcm cowansville,select MIN(Population Canada 2011 Census) where Seat of RCM eq Cowansville ,"['Regional County Municipality (RCM)', 'Population Canada 2011 Census', 'Land Area', 'Density (pop. per km2)', 'Seat of RCM']"
What is the land area with the seat of rcm being granby,select Land Area where Seat of RCM eq Granby ,"['Regional County Municipality (RCM)', 'Population Canada 2011 Census', 'Land Area', 'Density (pop. per km2)', 'Seat of RCM']"
What is the land area with the seat of rcm being granby?,select Land Area where Seat of RCM eq Granby ,"['Regional County Municipality (RCM)', 'Population Canada 2011 Census', 'Land Area', 'Density (pop. per km2)', 'Seat of RCM']"
What is the population for County Mayo with the English name Carrowteige?,select Population where County eq County Mayo and English name eq Carrowteige ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the population for County Mayo with the English name of Carrowteige?,select Population where County eq County Mayo and English name eq Carrowteige ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the population for Mayo County with the English name Carrowteige?,select Population where County eq County Mayo and English name eq Carrowteige ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the Irish name with 62% Irish speakers listed?,select Irish name where Irish speakers eq 62% ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the population for the Irish name Leitir mealláin?,select Population where Irish name eq Leitir Mealláin ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the population for the Irish name Leitir Mealláin?,select Population where Irish name eq Leitir Mealláin ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the population for Irish name Leitir mealláin?,select Population where Irish name eq Leitir Mealláin ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the county for the Irish name of Carna?,select County where Irish name eq Carna ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
How many counties in Kerry have 53% Irish speakers?,select COUNT(English name) where Irish speakers eq 53% and County eq County Kerry ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the population for the English name of Spiddal?,select Population where English name eq Spiddal ,"['County', 'English name', 'Irish name', 'Population', 'Irish speakers']"
What is the Chinese population for the state that has a Filipino population of 1474707?,select MIN(Chinese) where Filipino eq 1474707 ,"['State/Territory', 'Asian American Population (2010 Census)', 'Chinese', 'Filipino', 'Indian', 'Japanese', 'Korean', 'Vietnamese', 'Other Asian']"
What is the Chinese population for the state with a Filipino population of 1474707?,select MIN(Chinese) where Filipino eq 1474707 ,"['State/Territory', 'Asian American Population (2010 Census)', 'Chinese', 'Filipino', 'Indian', 'Japanese', 'Korean', 'Vietnamese', 'Other Asian']"
How many states have an Indian population of 30947?,select COUNT(Filipino) where Indian eq 30947 ,"['State/Territory', 'Asian American Population (2010 Census)', 'Chinese', 'Filipino', 'Indian', 'Japanese', 'Korean', 'Vietnamese', 'Other Asian']"
What is the largest Indian population?,select MAX(Indian) where ,"['State/Territory', 'Asian American Population (2010 Census)', 'Chinese', 'Filipino', 'Indian', 'Japanese', 'Korean', 'Vietnamese', 'Other Asian']"
What is Australia's role in the UN Unama operation?,select Australian role where UN Operation name eq UNAMA ,"['UN Operation name', 'UN Operation title', 'Location', 'Dates of Australian involvement', 'Number of Australians involved', 'Australian role']"
"What is the UN operation title with UN operation name, Uncok?",select UN Operation title where UN Operation name eq UNCOK ,"['UN Operation name', 'UN Operation title', 'Location', 'Dates of Australian involvement', 'Number of Australians involved', 'Australian role']"
What is the UN operation title with UN operation name Uncok?,select UN Operation title where UN Operation name eq UNCOK ,"['UN Operation name', 'UN Operation title', 'Location', 'Dates of Australian involvement', 'Number of Australians involved', 'Australian role']"
How many Australians were in the UN Commission on Korea?,select COUNT(Number of Australians involved) where UN Operation title eq UN Commission on Korea ,"['UN Operation name', 'UN Operation title', 'Location', 'Dates of Australian involvement', 'Number of Australians involved', 'Australian role']"
When was it that 65 Australians were involved in the UN?,select Dates of Australian involvement where Number of Australians involved eq 65 ,"['UN Operation name', 'UN Operation title', 'Location', 'Dates of Australian involvement', 'Number of Australians involved', 'Australian role']"
When were there 65 Australians involved in the UN?,select Dates of Australian involvement where Number of Australians involved eq 65 ,"['UN Operation name', 'UN Operation title', 'Location', 'Dates of Australian involvement', 'Number of Australians involved', 'Australian role']"
When were 65 Australians involved in the UN?,select Dates of Australian involvement where Number of Australians involved eq 65 ,"['UN Operation name', 'UN Operation title', 'Location', 'Dates of Australian involvement', 'Number of Australians involved', 'Australian role']"
What year is the season with 10.73 million views?,select TV season where Viewers (millions) eq 10.73 ,"['Season', 'Timeslot ( ET )', 'Season premiere', 'Season finale', 'TV season', 'Rank', 'Viewers (millions)']"
What is the season year in which the rank is 39?,select TV season where Rank eq 39 ,"['Season', 'Timeslot ( ET )', 'Season premiere', 'Season finale', 'TV season', 'Rank', 'Viewers (millions)']"
What is the number of season premieres that were watched by 10.17 people?,select COUNT(Season premiere) where Viewers (millions) eq 10.17 ,"['Season', 'Timeslot ( ET )', 'Season premiere', 'Season finale', 'TV season', 'Rank', 'Viewers (millions)']"
What is the number of season premieres watched by 10.17 people?,select COUNT(Season premiere) where Viewers (millions) eq 10.17 ,"['Season', 'Timeslot ( ET )', 'Season premiere', 'Season finale', 'TV season', 'Rank', 'Viewers (millions)']"
What was the year of the season that was 12?,select TV season where Season eq 12 ,"['Season', 'Timeslot ( ET )', 'Season premiere', 'Season finale', 'TV season', 'Rank', 'Viewers (millions)']"
What is the year of the season that was 12 years old?,select TV season where Season eq 12 ,"['Season', 'Timeslot ( ET )', 'Season premiere', 'Season finale', 'TV season', 'Rank', 'Viewers (millions)']"
What was the average finish in 2012?,select Avg. Finish where Year eq 2012 ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
"In 2012, what was the average finish?",select Avg. Finish where Year eq 2012 ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
How many victories happened in 1983?,select MIN(Wins) where Year eq 1983 ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
How many Top Tens had an average start of 29.4?,select COUNT(Top 10) where Avg. Start eq 29.4 ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
How many poles had a median finish of 19.1?,select MAX(Poles) where Avg. Finish eq 19.1 ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
How many starts had Hendrick motorsports?,select MIN(Starts) where Team(s) eq Hendrick Motorsports ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
How many starts had Hendrick Motorsports?,select MIN(Starts) where Team(s) eq Hendrick Motorsports ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
NHL players are all center in the Florida Panthers.,select Player where Position eq Centre and NHL team eq Florida Panthers ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
NHL players are all center in the Florida panthers.,select Player where Position eq Centre and NHL team eq Florida Panthers ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
NHL players are all centre in the Florida Panthers.,select Player where Position eq Centre and NHL team eq Florida Panthers ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
NHL team player San Jose Sharks is nationally the United States.,select Player where NHL team eq San Jose Sharks and Nationality eq United States ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
NHL team player San Jose Sharks is the United States nationally.,select Player where NHL team eq San Jose Sharks and Nationality eq United States ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
All players are position polak.,select Position where Player eq Mark Polak ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
Position in the nhl team centre are all smaller picks than 243.0,select NHL team where Position eq Centre and Pick gt 243.0 ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
Position in the nhl team center are all smaller picks than 243.0,select NHL team where Position eq Centre and Pick gt 243.0 ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
Positions in the nhl team centre are all smaller than 243.0 picks,select NHL team where Position eq Centre and Pick gt 243.0 ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
What college/junior/club teams come from the players from the St. Louis Blues?,select College/junior/club team where NHL team eq St. Louis Blues ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
For what teams do the players from TPS (Finland) play?,select NHL team where College/junior/club team eq TPS (Finland) ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
What teams play the players from TPS (Finland)?,select NHL team where College/junior/club team eq TPS (Finland) ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
For what high school team did Doug Nolan play?,select College/junior/club team where Player eq Doug Nolan ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
What High School team did Doug Nolan play for?,select College/junior/club team where Player eq Doug Nolan ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
What club team is Per Gustafsson playing for?,select College/junior/club team where Player eq Per Gustafsson ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
What club team plays Per Gustafsson for?,select College/junior/club team where Player eq Per Gustafsson ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
What club team plays Per Gustafsson?,select College/junior/club team where Player eq Per Gustafsson ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
What is Shayne Wright's nationality?,select Nationality where Player eq Shayne Wright ,"['Pick', 'Player', 'Position', 'Nationality', 'NHL team', 'College/junior/club team']"
How many votes did Southern England cast while Northern Ireland cast 3?,select Southern England where Northern Ireland eq 3 ,"['Song', 'Mobiles', 'Northern Ireland', 'Northern England', 'Scotland', 'Southern England', 'Wales', 'Total']"
"How many votes did Southern England cast, while Northern Ireland cast 3?",select Southern England where Northern Ireland eq 3 ,"['Song', 'Mobiles', 'Northern Ireland', 'Northern England', 'Scotland', 'Southern England', 'Wales', 'Total']"
