paraquestion,SQL,Header
"When marcus camby (15) has the highest amount of rebounds, who has the highest amount of assists?",select High assists where High rebounds eq Marcus Camby (15) ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
When 48-30 is the record who has the highest number of points?,select High points where Record eq 48-30 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
"When 48-30 is the record, who has the highest number of points?",select High points where Record eq 48-30 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
"When 78 is the game and brandon roy (6) has the highest amount of assists, how many locations/attendances are there?",select COUNT(Location Attendance) where High assists eq Brandon Roy (6) and Game eq 78 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
"When 78 is the game and brandon roy (6) has the highest number of assists, how many locations/attendances are there?",select COUNT(Location Attendance) where High assists eq Brandon Roy (6) and Game eq 78 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
How many locations/attendances are there when 78 is the game and brandon roy (6) has the highest amount of assists?,select COUNT(Location Attendance) where High assists eq Brandon Roy (6) and Game eq 78 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What is the date when marcus camby (15) has the highest amount of rebounds?,select Date where High rebounds eq Marcus Camby (15) ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
"When marcus camby (15) has the highest amount of rebounds, what is the date?",select Date where High rebounds eq Marcus Camby (15) ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
When played the Portland Trail Blazers against Cleveland?,select Date where Team eq Cleveland ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
"What is the highest series number of episode ""The New Day""?","select MAX(Series #) where Title eq ""The New Day"" ","['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
How many episodes was directed by Sarah Pia Anderson?,select COUNT(Title) where Directed by eq Sarah Pia Anderson ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
List all season numbers with production codes 5m21.,select Season # where Production code eq 5M21 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Who directed the episode  Woman ?,"select Directed by where Title eq ""Woman"" ","['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
How many episodes had a series number of 95 episodes?,select COUNT(Title) where Series # eq 95 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Name the total number of seasons for production code 3m17,select COUNT(Season #) where Production code eq 3M17 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Name the total season number for production code 3m17,select COUNT(Season #) where Production code eq 3M17 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Name the total number of seasons for the production code 3m17,select COUNT(Season #) where Production code eq 3M17 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Name the film directed by season # 2,select Directed by where Season # eq 2 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Name the season directed by # 2,select Directed by where Season # eq 2 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Name the film directed by season # 2.,select Directed by where Season # eq 2 ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
"Name the director for ""blue christmas""","select Directed by where Title eq ""Blue Christmas"" ","['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
"For ""blue christmas"" name the directed by.","select Directed by where Title eq ""Blue Christmas"" ","['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
Name the least series number for writers david e. kelley & jill goldsmith,select MIN(Series #) where Written by eq David E. Kelley & Jill Goldsmith ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
For writers david e. kelley & jill goldsmith name the least series number,select MIN(Series #) where Written by eq David E. Kelley & Jill Goldsmith ,"['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code']"
How many episodes are 12x03 numbered?,select COUNT(First broadcast) where Episode eq 12x03 ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Who was on Jon's team when Sean had Matthew Crosby and Kimberly Wyatt on his team?,select Jons team where Seans team eq Matthew Crosby and Kimberly Wyatt ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Was the episode that had Jack Dee and Stacey Solomon on Sean's team?,select Episode where Seans team eq Jack Dee and Stacey Solomon ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Was the score in the episode that had Louie Spence and Joe Wilkinson on Sean's team?,select Scores where Seans team eq Louie Spence and Joe Wilkinson ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Was the score on the episode that had Russell Kane and Louise Redknapp on Sean's team?,select Scores where Seans team eq Russell Kane and Louise Redknapp ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
What is the first broadcast date of the episode in which Dave is made up of Dave Johns and Sally Lindsay?,select First broadcast where Daves team eq Dave Johns and Sally Lindsay ,"['Episode', 'First broadcast', 'Seans team', 'Daves team', 'Scores']"
What was the first broadcast date of the episode in which Sean is made up of Peter Serafinowicz and Johnny Vegas?,select First broadcast where Seans team eq Peter Serafinowicz and Johnny Vegas ,"['Episode', 'First broadcast', 'Seans team', 'Daves team', 'Scores']"
How many episodes was Dave's team made up of David Walliams and Louis Walsh?,select COUNT(Episode) where Daves team eq David Walliams and Louis Walsh ,"['Episode', 'First broadcast', 'Seans team', 'Daves team', 'Scores']"
How many daves team entries are there on 27 October 2006?,select COUNT(Daves team) where First broadcast eq 27 October 2006 ,"['Episode', 'First broadcast', 'Seans team', 'Daves team', 'Scores']"
How many Daves team entries are there on 27 October 2006?,select COUNT(Daves team) where First broadcast eq 27 October 2006 ,"['Episode', 'First broadcast', 'Seans team', 'Daves team', 'Scores']"
What was the score in the episode with john barrowman and vic reeves on Sean's team?,select Scores where Seans team eq John Barrowman and Vic Reeves ,"['Episode', 'First broadcast', 'Seans team', 'Daves team', 'Scores']"
What was the first broadcast date of the episode 4x03?,select First broadcast where Episode eq 4x03 ,"['Episode', 'First broadcast', 'Seans team', 'Daves team', 'Scores']"
Name the first broadcast for trisha goddard and glenn wool.,select First broadcast where Jasons team eq Trisha Goddard and Glenn Wool ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
Name the first broadcast for trisha goddard and Glenn wool,select First broadcast where Jasons team eq Trisha Goddard and Glenn Wool ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
Name the number of points for 5x06,select COUNT(Scores) where Episode eq 5x06 ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
Name the number of scores for 5x06.,select COUNT(Scores) where Episode eq 5x06 ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
Name the first broadcast for tina malone and joe wilkinson.,select First broadcast where Seans team eq Tina Malone and Joe Wilkinson ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the first broadcast for Tina Malone and joe wilkinson,select First broadcast where Seans team eq Tina Malone and Joe Wilkinson ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the number of jons team for 15x10.,select COUNT(Jons team) where Episode eq 15x10 ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the number of Jons team for 15x10,select COUNT(Jons team) where Episode eq 15x10 ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the scores for chris ramsey and carol vorderman,select Scores where Seans team eq Chris Ramsey and Carol Vorderman ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the scores for chris ramsey and Carol Vorderman,select Scores where Seans team eq Chris Ramsey and Carol Vorderman ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the scores for chris ramsey and carol vorderman.,select Scores where Seans team eq Chris Ramsey and Carol Vorderman ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the total number of jons team for 15x07.,select COUNT(Jons team) where Episode eq 15x07 ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name the total number of jons teams for 15x07,select COUNT(Jons team) where Episode eq 15x07 ,"['Episode', 'First broadcast', 'Seans team', 'Jons team', 'Scores']"
Name all the teams of Jason that appeared on episode 6x02?,select Jasons team where Episode eq 6x02 ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
In how many episodes were Vanessa Feltz and Lee Mack the team for Sean?,select COUNT(Episode) where Seans team eq Vanessa Feltz and Lee Mack ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
How many episodes were Vanessa Feltz and Lee Mack the team for Sean?,select COUNT(Episode) where Seans team eq Vanessa Feltz and Lee Mack ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
Name the episode(s) which featured Duncan James and Johnny Vegas as Jason's team.,select Episode where Jasons team eq Duncan James and Johnny Vegas ,"['Episode', 'First broadcast', 'Seans team', 'Jasons team', 'Scores']"
What round does Duncan drive Tappy in?,select MAX(SF Round) where Driver eq Duncan Tappy ,"['SF Round', 'Country', 'Location', 'Date', 'Driver', 'Race 1(pts)', 'Race 2(pts)', 'Race 3', 'Race Total(pts)']"
What round does Duncan drive Tappy?,select MAX(SF Round) where Driver eq Duncan Tappy ,"['SF Round', 'Country', 'Location', 'Date', 'Driver', 'Race 1(pts)', 'Race 2(pts)', 'Race 3', 'Race Total(pts)']"
How many race points did England get?,select MAX(Race Total(pts)) where Country eq England ,"['SF Round', 'Country', 'Location', 'Date', 'Driver', 'Race 1(pts)', 'Race 2(pts)', 'Race 3', 'Race Total(pts)']"
How many racing points did England receive?,select MAX(Race Total(pts)) where Country eq England ,"['SF Round', 'Country', 'Location', 'Date', 'Driver', 'Race 1(pts)', 'Race 2(pts)', 'Race 3', 'Race Total(pts)']"
How many are Race 2 points when Race 1 was 12?,select Race 2(pts) where Race 1(pts) eq 12 ,"['SF Round', 'Country', 'Location', 'Date', 'Driver', 'Race 1(pts)', 'Race 2(pts)', 'Race 3', 'Race Total(pts)']"
How many millions of people in the US saw episode number 226?,select U.S. viewers (millions) where No. eq 226 ,"['No.', '#', 'Original airdate', 'Performer 1', 'Performer 2', 'Performer 3', 'Performer 4', 'U.S. viewers (millions)']"
