paraquestion,SQL,Header
"How many starts have a year prior to 2012, and team Penske as the team, with a finish greater than 27?",select SUM(Start) where Year gt 2012 and Team eq team penske and Finish lt 27 ,"['Year', 'Chassis', 'Engine', 'Start', 'Finish', 'Team']"
What start has a year later than 2010 and chip Ganassi racing as the team?,select Start where Year lt 2010 and Team eq chip ganassi racing ,"['Year', 'Chassis', 'Engine', 'Start', 'Finish', 'Team']"
What start has a year later than 2010 and Chip Ganassi racing as the team?,select Start where Year lt 2010 and Team eq chip ganassi racing ,"['Year', 'Chassis', 'Engine', 'Start', 'Finish', 'Team']"
What start has a year later than 2010 and chip ganassi racing as the team?,select Start where Year lt 2010 and Team eq chip ganassi racing ,"['Year', 'Chassis', 'Engine', 'Start', 'Finish', 'Team']"
Who was the opponent in the competition for the Football League Trophy?,select Opponents where Competition eq football league trophy ,"['Date', 'Competition', 'Opponents', 'Venue', 'Score']"
Who was the opponent in the Football League Trophy competition?,select Opponents where Competition eq football league trophy ,"['Date', 'Competition', 'Opponents', 'Venue', 'Score']"
What was the opponent at the League Playoffs at home?,select Opponents where Venue eq home and Competition eq league play offs ,"['Date', 'Competition', 'Opponents', 'Venue', 'Score']"
What venue held that game against Queens Park Rangers?,select Venue where Opponents eq queens park rangers ,"['Date', 'Competition', 'Opponents', 'Venue', 'Score']"
Who was the opponent in the away game with a score of 5-4?,select Opponents where Venue eq away and Score eq 5-4 ,"['Date', 'Competition', 'Opponents', 'Venue', 'Score']"
Who was the opponent in the League Cup competition with a score of 3-1?,select Opponents where Competition eq league cup and Score eq 3-1 ,"['Date', 'Competition', 'Opponents', 'Venue', 'Score']"
Name the team classification for stage 20,select Team classification where Stage eq 20 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the team classification for the 20th stage,select Team classification where Stage eq 20 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the team classification for the 20 stage stage,select Team classification where Stage eq 20 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the winner with the mountains classification of franco pellizotti and the combativity award of martijn maaskant,select Winner where Mountains classification eq franco pellizotti and Combativity award eq martijn maaskant ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the winner with the mountain classification of franco pellizotti and the combativity award of martijn maaskant,select Winner where Mountains classification eq franco pellizotti and Combativity award eq martijn maaskant ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the general classification with roman kreuziger and points classification of the fabian cancellara,select General classification where Young rider classification eq roman kreuziger and Points classification eq fabian cancellara ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the general classification with roman kreuziger and the points classification of fabian cancellara,select General classification where Young rider classification eq roman kreuziger and Points classification eq fabian cancellara ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the combativity award with the winner of luis león sánchez,select Combativity award where Winner eq luis león sánchez ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
Name the Combativity Award with winner of luis león sánchez,select Combativity award where Winner eq luis león sánchez ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Mountains classification', 'Young rider classification', 'Team classification', 'Combativity award']"
What is the sum of the numbers listed in 18-49 for the episode that aired on 25 June 2009 with an order larger than 29?,"select SUM(18-49) where Air Date eq june 25, 2009 and Order lt 29 ","['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
What is the sum of numbers listed in 18-49 for the episode that aired on 25 June 2009 with an order larger than 29?,"select SUM(18-49) where Air Date eq june 25, 2009 and Order lt 29 ","['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
"What is the sum of the numbers listed in 18-49 for the episode that aired on June 25, 2009 with an order larger than 29?","select SUM(18-49) where Air Date eq june 25, 2009 and Order lt 29 ","['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
"What is the total 18-49 for the episode that aired with more than 3.5 viewers on July 2, 2009?","select COUNT(18-49) where Air Date eq july 2, 2009 and Viewers lt 3.5 ","['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
"What was the time slot in the US for the episode ""The Farm""?","select U.S. Timeslot (EST) where Episode eq ""the farm"" ","['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
"What was the time slot in the US for the episode, ""The Farm""?","select U.S. Timeslot (EST) where Episode eq ""the farm"" ","['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
What is the average age 18-49 for the episode that had an order number higher than 35 and less than 3.5 viewers?,select AVG(18-49) where Viewers gt 3.5 and Order lt 35 ,"['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
"What is the episode name that aired with more than 3.31 viewers on July 23, 2009?","select Episode where Air Date eq july 23, 2009 and Viewers lt 3.31 ","['Order', 'Episode', 'Air Date', 'U.S. Timeslot (EST)', '18-49', 'Viewers']"
"What year sold 1,695,900+ copies with an Oricon position greater than 1?","select AVG(Year) where Copies sold eq 1,695,900+ and Oricon position lt 1 ","['Year', 'Album', 'Oricon position', '1st week sales', 'Copies sold']"
How many copies were sold in 1988 where the position is lager than 1?,select Copies sold where Oricon position lt 1 and Year eq 1988 ,"['Year', 'Album', 'Oricon position', '1st week sales', 'Copies sold']"
"How many copies were sold when sales were 4,590+ in the 1st week?","select Copies sold where 1st week sales eq 4,590+ ","['Year', 'Album', 'Oricon position', '1st week sales', 'Copies sold']"
"What was the winning score on May 29, 1977?","select Winning score where Date eq may 29, 1977 ","['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Patty Sheehan runner-up?,select Date where Runner(s)-up eq patty sheehan ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Patty Sheehan Runner-up?,select Date where Runner(s)-up eq patty sheehan ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Patty Sheehan the runner-up?,select Date where Runner(s)-up eq patty sheehan ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Judy Rankin runner-up?,select Date where Runner(s)-up eq judy rankin ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Judy Rankin Runner-up?,select Date where Runner(s)-up eq judy rankin ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Judy Rankin Runner-Up?,select Date where Runner(s)-up eq judy rankin ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was the winning score – 8 (69-72-70-69=280)?,select Date where Winning score eq –8 (69-72-70-69=280) ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was the winning score – 8 (69-72-70-69 = 280)?,select Date where Winning score eq –8 (69-72-70-69=280) ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Carole Charbonnier a runner-up with a 1 stroke margin of victory?,select Date where Margin of victory eq 1 stroke and Runner(s)-up eq carole charbonnier ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
On what date was Carole Charbonnier runner-up with a 1 stroke margin of victory?,select Date where Margin of victory eq 1 stroke and Runner(s)-up eq carole charbonnier ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
What tournament has a winning score of +3 (71-72-70=213)?,select Tournament where Winning score eq +3 (71-72-70=213) ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
What tournament has a winning score of +3 (71-72-70 = 213)?,select Tournament where Winning score eq +3 (71-72-70=213) ,"['Date', 'Tournament', 'Winning score', 'Margin of victory', 'Runner(s)-up']"
What date did the team play at home in Toronto?,select Date where Home eq toronto ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
What date did the team play in Toronto home?,select Date where Home eq toronto ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
How many people attended the game when Larry Hughes(33) was the leading scorer and Cleveland was visiting?,select SUM(Attendance) where Visitor eq cleveland and Leading scorer eq larry hughes(33) ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
When played Utah at home?,select Date where Home eq utah ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
What opponent has balboa stadium as opponent?,select Opponent where Stadium eq balboa stadium ,"['Week', 'Date', 'Opponent', 'Result', 'Stadium', 'Record', 'Attendance']"
What opponent has the balboa stadium as the opponent?,select Opponent where Stadium eq balboa stadium ,"['Week', 'Date', 'Opponent', 'Result', 'Stadium', 'Record', 'Attendance']"
"What is the highest attendance that has oakland raiders as opponent, with a week greater than 9?",select MAX(Attendance) where Opponent eq oakland raiders and Week lt 9 ,"['Week', 'Date', 'Opponent', 'Result', 'Stadium', 'Record', 'Attendance']"
Where is the headquarters of the conglomerate industry?,select Headquarters where Primary industry eq conglomerate ,"['Rank', 'Name', 'Headquarters', 'Primary industry', 'Market value ( USD million)']"
"What date was the game played at the Hrazdan Stadium in Yerevan, Armenia?","select Date where Venue eq hrazdan stadium, yerevan, armenia ","['Date', 'Venue', 'Score', 'Result', 'Competition']"
"What date was the game played at Hrazdan Stadium in Yerevan, Armenia?","select Date where Venue eq hrazdan stadium, yerevan, armenia ","['Date', 'Venue', 'Score', 'Result', 'Competition']"
Who was the bronze medal when the Asian Games in Busan were held?,select Bronze where Location eq busan ,"['Year', 'Location', 'Gold', 'Silver', 'Bronze']"
Who won the gold when Kim won Hyang-Mi the bronze?,select Gold where Bronze eq kim hyang-mi ,"['Year', 'Location', 'Gold', 'Silver', 'Bronze']"
What was the earliest year that Park Jung-Ah won gold?,select MIN(Year) where Gold eq park jung-ah ,"['Year', 'Location', 'Gold', 'Silver', 'Bronze']"
Who won the bronze medal when the Asian Games were held in Doha?,select Bronze where Location eq doha ,"['Year', 'Location', 'Gold', 'Silver', 'Bronze']"
Who won the bronze medal when the Asian Games were in Doha?,select Bronze where Location eq doha ,"['Year', 'Location', 'Gold', 'Silver', 'Bronze']"
"What was the attendance on November 29, 1953?","select SUM(Attendance) where Date eq november 29, 1953 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What was the attendance on November 29th, 1953?","select SUM(Attendance) where Date eq november 29, 1953 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What was the result of the game after week 5 with attendance greater than 22,057?","select Result where Attendance lt 22,057 and Week lt 5 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What was the result of the game after Week 5 with attendance greater than 22,057?","select Result where Attendance lt 22,057 and Week lt 5 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
Which NFL team selected Patrick Collins?,select NFL Team where Player eq patrick collins ,"['Pick #', 'NFL Team', 'Player', 'Position', 'College']"
Which NFL team has picked Patrick Collins?,select NFL Team where Player eq patrick collins ,"['Pick #', 'NFL Team', 'Player', 'Position', 'College']"
Which NFL team picked a player for the wide receiver position?,select NFL Team where Position eq wide receiver ,"['Pick #', 'NFL Team', 'Player', 'Position', 'College']"
Which NFL team picked a player for the receiver position?,select NFL Team where Position eq wide receiver ,"['Pick #', 'NFL Team', 'Player', 'Position', 'College']"
What result has been a year after 2002?,select Result where Year lt 2002 ,"['Year', 'Tournament', 'Venue', 'Result', 'Extra']"
What results has a year after 2002?,select Result where Year lt 2002 ,"['Year', 'Tournament', 'Venue', 'Result', 'Extra']"
What tournament had a year prior to 2001?,select Tournament where Year gt 2001 ,"['Year', 'Tournament', 'Venue', 'Result', 'Extra']"
What tournament has a year before 2001?,select Tournament where Year gt 2001 ,"['Year', 'Tournament', 'Venue', 'Result', 'Extra']"
On what date does the visiting team Minnesota score higher than 47 points?,select Date where Points lt 47 and Visitor eq minnesota ,"['Game #', 'Date', 'Visitor', 'Score', 'Home', 'Record', 'Points']"
On what date does the visiting Minnesota team score higher than 47 points?,select Date where Points lt 47 and Visitor eq minnesota ,"['Game #', 'Date', 'Visitor', 'Score', 'Home', 'Record', 'Points']"
On what date does the visiting Minnesota team score more than 47 points?,select Date where Points lt 47 and Visitor eq minnesota ,"['Game #', 'Date', 'Visitor', 'Score', 'Home', 'Record', 'Points']"
What date does visitor team Toronto score less than 49 points and has a record of 18-17-7?,select Date where Visitor eq toronto and Points gt 49 and Record eq 18-17-7 ,"['Game #', 'Date', 'Visitor', 'Score', 'Home', 'Record', 'Points']"
